trackID, danceability, energy, loudness, speechiness, acousticness, instrumentalness, liveness, valence
7LOrMKPfsaAhekoVOAFcEq, 0.703, 0.52, 0.9923383842621295, 0.0277, 0.744, 0.425, 0.0871, 0.764
4osgfFTICMkcGbbigdsa53, 0.762, 0.508, 0.9927521923552775, 0.0919, 0.0584, 0.00126, 0.16, 0.37
7fxtMDpT54D3aGWs9nh6MH, 0.487, 0.627, 0.9929590964018515, 0.0376, 0.163, 0.806, 0.138, 0.702
3hvVaIEsrcLg6PUaEtCKd1, 0.454, 0.585, 0.9943060280427934, 0.393, 0.823, 0.145, 0.104, 0.751
4p9NsrEWOGReSmSzlx9X2g, 0.68, 0.313, 0.9886833078102347, 0.0387, 0.784, 0.0101, 0.144, 0.453
06EL94D0TA27Ik0Ke5usbj, 0.645, 0.877, 0.9967970979545252, 0.113, 0.294, 0, 0.0759, 0.861
1wAqhAF1dynDjMy7m5CSSE, 0.669, 0.388, 0.9910839428406826, 0.0306, 0.605, 0.144, 0.0905, 0.645
4txKMpsSfZRV6durPuHVq0, 0.819, 0.638, 0.9956851599823743, 0.226, 0.031, 0.000116, 0.152, 0.167
0RqQ8Svc01Je3tLUSB1otW, 0.698, 0.605, 0.9930084245189155, 0.238, 0.163, 0, 0.567, 0.585
3ieGw4wF1UPmuN0KlQlvLR, 0.623, 0.253, 0.9904906352104407, 0.0406, 0.908, 6.29e-06, 0.107, 0.174
2aSC2xhRxOLiiZZVjhbylH, 0.777, 0.414, 0.9938977008515414, 0.0946, 0.00421, 2.73e-05, 0.0724, 0.287
6e4Joye2DdV8UdTNJd3IAu, 0.781, 0.512, 0.9939826548309294, 0.0864, 0.0926, 9.95e-06, 0.13, 0.149
0DRp685EnPxbJsF3tsZlC4, 0.742, 0.619, 0.9912065780206057, 0.0516, 0.666, 0.677, 0.124, 0.147
0QyJXG36Q3Kta662XS8GhY, 0.407, 0.323, 0.9914066309398096, 0.041, 0.281, 2.42e-05, 0.487, 0.136
2z3joGXrdGL2iEjIKQTiN1, 0.87, 0.386, 0.9936216004185304, 0.0684, 0.745, 0.00013, 0.122, 0.642
38TrmGyKtQ4r9JxEfk8xlT, 0.526, 0.987, 0.9957509308051262, 0.0783, 0.0258, 0.903, 0.106, 0.496
6XwfbweA3ppZC6sI6GzC1G, 0.607, 0.451, 0.9933729044949995, 0.0286, 0.0604, 0, 0.19, 0.676
6gU9OKjOE7ghfEd55oRO57, 0.4, 0.366, 0.9925514543233365, 0.0597, 0.242, 0, 0.126, 0.161
2bc8B3BpIV9QqPFQQGBwvk, 0.517, 0.417, 0.9921328504410295, 0.0448, 0.861, 0.432, 0.165, 0.657
6i8ipO7mcVtmuNCa1uCGk9, 0.445, 0.295, 0.9903399104083007, 0.0487, 0.88, 0.0152, 0.0824, 0.118
2N5zMZX7YeL1tico8oQxa9, 0.835, 0.741, 0.9978925932209881, 0.0339, 0.0172, 0.0577, 0.0826, 0.612
53cVCGWe27PNZfb0KNUnjt, 0.835, 0.432, 0.9926158549206144, 0.06, 0.428, 4.57e-06, 0.0508, 0.661
6akL58jOFRUs3DdoF1tUP0, 0.534, 0.0123, 0.9805791092442624, 0.0646, 0.817, 2.2e-05, 0.0822, 0.254
5uYqmEN6TAAE8ss8YmprNV, 0.437, 0.671, 0.9955796526208762, 0.122, 0.00124, 9.87e-06, 0.136, 0.0936
7floNISpH8VF4z4459Qo18, 0.763, 0.726, 0.9946067925343363, 0.282, 0.259, 0, 0.0976, 0.349
01LTzmitkMqLmmrEEyUkqx, 0.649, 0.657, 0.9956132231449892, 0.205, 0.132, 0, 0.0351, 0.84
1f9INE3upWBEyjwPNuBlZa, 0.216, 0.0747, 0.9817855927741193, 0.0414, 0.976, 0.415, 0.205, 0.0344
4lUNHrnQJtrt1LrIuEVz0q, 0.493, 0.546, 0.9936353026732704, 0.0285, 0.397, 0.0307, 0.614, 0.44
5nVE45ithgyVocZp5XLAk6, 0.538, 0.419, 0.9923459205022366, 0.0353, 0.777, 0.329, 0.0967, 0.529
1AgJta10Dm76yA5uz7EuTV, 0.735, 0.848, 0.9957132496045913, 0.0331, 0.398, 0.147, 0.105, 0.241
5CqmR59zYogDdC7F9ZXavN, 0.712, 0.537, 0.9939710079144004, 0.0352, 0.683, 0.192, 0.0867, 0.326
5OO83w7lBotutTG5SYP6s2, 0.113, 0.116, 0.985734582590187, 0.0491, 0.797, 0.945, 0.0888, 0.0741
7f9wPKMhH2DRBBgJuTXHpP, 0.588, 0.672, 0.9922863156941176, 0.0564, 0.012, 0.00353, 0.115, 0.115
4UkynNKM3QAFnYukL8Udi6, 0.329, 0.455, 0.9936921670304415, 0.0339, 0.0879, 6.89e-06, 0.118, 0.19
4EWBhKf1fOFnyMtUzACXEc, 0.379, 0.219, 0.9913244174113696, 0.0307, 0.707, 0.000691, 0.118, 0.188
5EvP1xNel18CmtTiO7UdfT, 0.66, 0.62, 0.9934407306559624, 0.0432, 0.00745, 1.45e-06, 0.155, 0.413
7krbQbYq63hcwVMNW1R0tD, 0.361, 0.211, 0.9879550329708038, 0.0313, 0.452, 0.00174, 0.0857, 0.222
6MYDgkfu34kRRIdMfleVCV, 0.599, 0.198, 0.9906941136933297, 0.0314, 0.95, 0, 0.185, 0.329
3xBGFVU2b2PV556Q3ebsQH, 0.377, 0.387, 0.9909873419447656, 0.029, 0.89, 0.427, 0.108, 0.644
6Ican018fTtFm9C9Da2Wco, 0.433, 0.807, 0.9923082393017016, 0.0838, 0.0878, 1.34e-05, 0.123, 0.0699
3RR9hiKSar4uRVbNJOPKvU, 0.501, 0.194, 0.9888237559213198, 0.0367, 0.824, 0.000536, 0.0934, 0.106
6jWkZvd1URGktyTTwcpPpB, 0.579, 0.419, 0.9916505310741816, 0.0346, 0.625, 0, 0.0981, 0.673
0MezoO982AZR3AcfEZAdO0, 0.436, 0.358, 0.9906728751984826, 0.283, 0.85, 0.0597, 0.19, 0.333
30i8eVYHPnyiz6Y1XhBjZJ, 0.413, 0.636, 0.9923418098258147, 0.036, 0.194, 0.00584, 0.139, 0.535
7i3d7SzTV9nfAgxyO6eDQ9, 0.535, 0.647, 0.9936414686879034, 0.153, 0.502, 0.0147, 0.0921, 0.214
2I6m7c5IfPR7za6B1im2X7, 0.829, 0.748, 0.9958256080934592, 0.43, 0.0215, 0, 0.148, 0.81
28Uw1BaNa2epSXWBDrKGGd, 0.292, 0.321, 0.9915683175457415, 0.0394, 0.945, 0.389, 0.691, 0.0393
0k1xMUwn9sb7bZiqdT9ygx, 0.716, 0.648, 0.9912326123046117, 0.0337, 0.367, 0.485, 0.368, 0.789
1ZhIYT728tBss9TA3FlBDw, 0.399, 0.306, 0.9875782209654539, 0.0396, 0.986, 0.754, 0.103, 0.184
6jygYHo8uOttsIs45U1YvI, 0.366, 0.593, 0.9941662650444455, 0.03, 5.89e-05, 0.074, 0.152, 0.319
2UcZEi2BIfz4wz2fxr6K3a, 0.634, 0.416, 0.9931666855611625, 0.0446, 0.39, 1.43e-05, 0.445, 0.384
1962ZwEY7WNQLcmYFn3eR9, 0.876, 0.42, 0.9864943726155199, 0.279, 0.188, 0.00186, 0.0668, 0.706
68ELKUCl9CkRx3gXpMfjzL, 0.616, 0.417, 0.9876713962976859, 0.0394, 0.827, 0.913, 0.159, 0.747
6wFpWuVxpcYWXw7xzj0Wpt, 0.753, 0.569, 0.9948657651489223, 0.0634, 0.471, 3.37e-06, 0.304, 0.752
72Qo3U5apeuv91j9BEqJBM, 0.403, 0.234, 0.9867554005683169, 0.0531, 0.761, 0.0618, 0.123, 0.13
4NEHk031FZR2KzWFtzFK42, 0.579, 0.796, 0.9933797556223695, 0.081, 0.265, 0.0154, 0.348, 0.881
3nAq2hCr1oWsIU54tS98pL, 0.557, 0.586, 0.9958639744067312, 0.0382, 0.0528, 7.33e-06, 0.339, 0.0681
4FFxnXZliLMOSDA2rmdaDz, 0.844, 0.701, 0.9919848660898376, 0.0453, 0.593, 0.179, 0.0724, 0.968
5IRLnB7JqTMcIlMtE0Rcuv, 0.68, 0.428, 0.9912648126032506, 0.0517, 0.388, 0.00407, 0.0825, 0.415
4ylq5OMQY6x7yEeZdmKOdD, 0.597, 0.503, 0.9932584906679205, 0.0519, 0.00769, 7.6e-05, 0.0928, 0.557
6mOxYQONA2LyYfmyfzEy12, 0.321, 0.739, 0.9944766211143063, 0.0362, 0.365, 0.863, 0.387, 0.555
2l6aKj7mOu8MyYX4yFtlZ8, 0.4, 0.101, 0.9891121883835967, 0.039, 0.93, 5.05e-06, 0.104, 0.0629
52vA3CYKZqZVdQnzRrdZt6, 0.389, 0.396, 0.9935147228315585, 0.0332, 0.887, 0, 0.0828, 0.585
0rOLFkjY5DSIViVBNnzOuK, 0.552, 0.638, 0.9938744070184834, 0.11, 0.387, 0.00014, 0.374, 0.332
0TLAptKgYxe7F0KewWH6X6, 0.293, 0.29, 0.9910503723165696, 0.0454, 0.696, 0.875, 0.1, 0.0373
1RYgJSg6LMcIqsWtRCzgMY, 0.548, 0.645, 0.9945834987012783, 0.0851, 0.505, 0.00763, 0.109, 0.259
6TVs7Lap6ZcrpZk1xfOgtv, 0.471, 0.453, 0.9890861540995908, 0.0462, 0.856, 0.537, 0.326, 0.0677
6g9FyBtYg9qnpF2IP1Cd0J, 0.38, 0.624, 0.9939621014488194, 0.0914, 0.374, 0.000443, 0.173, 0.364
5oZps6mYqU5s7A4WjUZggJ, 0.928, 0.437, 0.9941436563241244, 0.127, 0.144, 0.000357, 0.147, 0.496
1tcVDz0VUydiRsgPps8nZt, 0.562, 0.263, 0.9903001738695546, 0.0278, 0.804, 0.00114, 0.119, 0.482
0KyzXQhY2yzcb1FYCHkZc2, 0.448, 0.263, 0.9907872890255616, 0.0373, 0.824, 1.91e-06, 0.106, 0.451
4t7xKwS2zGI2q7jI5qKiQB, 0.436, 0.383, 0.9896945342100467, 0.0284, 0.778, 0.321, 0.0862, 0.196
1LFy87IOmc1pFhmmQlP11f, 0.608, 0.427, 0.9888545859944847, 0.0348, 0.907, 0.914, 0.0619, 0.714
0ClnfM4PI0wjlCVTJc9lP7, 0.752, 0.65, 0.9947513513218434, 0.0334, 0.264, 1.38e-06, 0.313, 0.904
5q35ZyCRkSwMZg5K9eB20v, 0.406, 0.564, 0.9913970393614915, 0.0437, 0.243, 0.856, 0.359, 0.243
7z8mamHXaezlYVODfFOypw, 0.524, 0.788, 0.9959043960582142, 0.364, 0.28, 0.000651, 0.501, 0.571
06XgZxvOfwqYOJOMheyRML, 0.413, 0.833, 0.9935263697480875, 0.0445, 0.107, 4.58e-06, 0.447, 0.402
4ZXIWSHrJT3yL6IrLPWPM5, 0.51, 0.268, 0.9913751157539076, 0.0319, 0.729, 0.00079, 0.122, 0.139
5LZm3sj2uYhkzv0UA9vm6N, 0.293, 0.0783, 0.985000141736123, 0.0458, 0.994, 0.00506, 0.0766, 0.124
4FFECMPjiXJM35QCT9nWwB, 0.509, 0.146, 0.9887435977310908, 0.0302, 0.916, 0.0174, 0.112, 0.14
0HscbA9XjdL5orktk2B6Gm, 0.237, 0.321, 0.9901453383909927, 0.0399, 0.766, 0, 0.255, 0.12
05VUWqE2f3lWG1WzFXLOwl, 0.789, 0.833, 0.9951781765569944, 0.0495, 0.000112, 0.122, 0.0326, 0.32
0t6u4mHewKI5Ktl6Fo0dH1, 0.724, 0.939, 0.9934859480966045, 0.0927, 0.00414, 1.31e-05, 0.289, 0.758
7j6OJzMIJL5JcFHyeSJZGV, 0.684, 0.785, 0.9963209446023104, 0.274, 0.308, 2.69e-05, 0.15, 0.486
7e8utCy2JlSB8dRHKi49xM, 0.646, 0.813, 0.9953706932360913, 0.0288, 0.00178, 2.26e-05, 0.144, 0.821
5EWdn2xKsoY3Jz1D9UQkAp, 0.435, 0.182, 0.9925130880100647, 0.0686, 0.958, 0, 0.104, 0.344
6oqD41WewijMm6lc4b8o7e, 0.685, 0.555, 0.9914059458270725, 0.329, 0.0979, 0.000212, 0.272, 0.292
1u1YU1LE0FWHFOHpR2iXua, 0.686, 0.172, 0.9887326359272989, 0.0409, 0.909, 0.00154, 0.286, 0.563
4mL59LVbKgOpEACxraGYdr, 0.649, 0.791, 0.9948753567272404, 0.193, 0.104, 1.97e-06, 0.108, 0.811
36c4JohayB9qd64eidQMBi, 0.804, 0.451, 0.9933722193822624, 0.0949, 0.388, 2.17e-05, 0.0924, 0.19
2MccEWWQ00oLtGjeOQKibQ, 0.373, 0.0714, 0.9834833021364052, 0.0441, 0.991, 0.902, 0.0914, 0.116
63uR29DnkNPUiorL30cHnj, 0.609, 0.57, 0.9888737691511208, 0.0912, 0.223, 0, 0.366, 0.84
0CnlZMunSkVPHqRpn9gziQ, 0.897, 0.486, 0.9924843132751104, 0.163, 0.182, 0.223, 0.0683, 0.471
1GDe2pacTrpqTvJANhWRXy, 0.806, 0.197, 0.9901261552343567, 0.207, 0.252, 2.35e-06, 0.0835, 0.339
1vlQ6COEz1AXKMTZYlbHdQ, 0.801, 0.46, 0.9930625484251385, 0.267, 0.269, 2.19e-06, 0.104, 0.835
0fdQue15BjCMA3ov14ubF4, 0.963, 0.799, 0.9968258726894793, 0.264, 0.0246, 0, 0.0223, 0.965
57YeN4L1zAYvnIlLwL3hp6, 0.624, 0.536, 0.9937764358970924, 0.042, 0.0369, 0.0028, 0.108, 0.641
7A3ETuOrieyx9KSF0sn0Zf, 0.443, 0.635, 0.9952925903840734, 0.223, 0.455, 2.07e-05, 0.285, 0.672
3yaYgjEFkRw3PVjW9mV1TO, 0.833, 0.498, 0.9954350938333693, 0.117, 0.0493, 0, 0.119, 0.259
11ZikRJufXslwzOFVTquTP, 0.468, 0.592, 0.9905646273860366, 0.0386, 0.0446, 0.843, 0.34, 0.391
3NUA9uCKqA2eyPT7vgYzH4, 0.526, 0.29, 0.9914970658210935, 0.0343, 0.891, 0.0414, 0.11, 0.148
7oG9C8zLe5WwZBA6HwRGCY, 0.679, 0.324, 0.9928419421238246, 0.0343, 0.344, 1.91e-05, 0.0529, 0.351
2BJSMvOGABRxokHKB0OI8i, 0.673, 0.649, 0.9932173839037004, 0.196, 0.188, 0, 0.122, 0.47
2a3P3R8GUyJqqprtJri4Ha, 0.77, 0.876, 0.9950658180681264, 0.0765, 0.447, 0.828, 0.0769, 0.779
1T14htJZadDgBUgFNgEGbz, 0.737, 0.522, 0.9926884768707366, 0.0485, 0.0772, 0.00347, 0.152, 0.768
7v8YDCoM60xCPuSbXerImD, 0.458, 0.164, 0.9826323921170511, 0.0304, 0.743, 0, 0.125, 0.82
0fScVCIlDvKJYB550Fp8rM, 0.62, 0.48, 0.9925905057493456, 0.1, 0.154, 0.357, 0.0676, 0.568
0DVRlAYFT7rxCuT7UYWGs0, 0.357, 0.88, 0.9937819167989884, 0.0405, 0.388, 0.0259, 0.893, 0.613
4m2lVqfPeSTD3azgBJHowK, 0.7, 0.435, 0.9923020732870685, 0.0526, 0.00829, 0.00012, 0.0925, 0.645
1pYgKKzQcPDxxB8VG9e506, 0.66, 0.288, 0.9922671325374816, 0.0283, 0.217, 0.121, 0.105, 0.337
4mlqHOqOXja92BT4M51lkj, 0.35, 0.1, 0.9863265199949549, 0.0328, 0.989, 0.545, 0.11, 0.135
29fTi7Tdh9CiU8HuVDaqVY, 0.693, 0.323, 0.9907941401529315, 0.0306, 0.405, 2.19e-05, 0.149, 0.669
3rDSYhnTitavlnZnc22siJ, 0.509, 0.689, 0.9955460820967632, 0.245, 0.0994, 7.31e-05, 0.0986, 0.695
2mohbgpMAljuyVCqIZPR9T, 0.704, 0.511, 0.9924603343293156, 0.0243, 0.0619, 0.0184, 0.0916, 0.573
37el170lJYr5CiWJFk207u, 0.775, 0.517, 0.9933866067497393, 0.137, 0.122, 0.0142, 0.609, 0.613
1flloiRJOCenDSSjnuHGln, 0.675, 0.559, 0.9928268696436104, 0.106, 0.00608, 9.73e-05, 0.0843, 0.668
348FPMPFwLA7ucpCqNXyPl, 0.607, 0.333, 0.9894787236978918, 0.0255, 0.55, 0, 0.165, 0.499
1p1b9LdLJ0REuFJX9mYtFX, 0.528, 0.595, 0.9919040227868716, 0.281, 0.337, 0, 0.389, 0.36
4kBkUmgKRoleo3NIMsIcOT, 0.291, 0.112, 0.9844369790663091, 0.0345, 0.902, 0.19, 0.102, 0.107
0sjxRg1VlYfx4YG7uxurrq, 0.42, 0.398, 0.9927398603260116, 0.0296, 0.755, 0.000537, 0.172, 0.364
5vPVxHRFg8cUwRr8j7yqXf, 0.548, 0.721, 0.9933777002841585, 0.221, 0.519, 0, 0.476, 0.582
1Ib6RGb1Wmdl0r7D9PY36i, 0.458, 0.609, 0.9950644478426525, 0.08, 0.0981, 0, 0.255, 0.557
2TVxnKdb3tqe1nhQWwwZCO, 0.414, 0.428, 0.9913922435723327, 0.0278, 0.382, 0.000243, 0.148, 0.282
2NRapgmqFRRnflBV7p9ZzT, 0.739, 0.401, 0.9918663415863367, 0.0355, 0.884, 0.0652, 0.13, 0.499
1TiEINaoZM0vCvFpvQ1MBQ, 0.364, 0.419, 0.9919554062421466, 0.0365, 0.927, 0.111, 0.185, 0.606
1bwyWLYH4K0CdmPRADr0xQ, 0.155, 0.462, 0.9902069985373227, 0.0451, 0.895, 0.917, 0.0962, 0.214
5xE7sFTlv2yrG9mmhDSpdq, 0.72, 0.657, 0.9943204154102704, 0.295, 0.0262, 2.33e-06, 0.209, 0.657
01oc1NWevpGhtCkiX5flPH, 0.773, 0.489, 0.9948671353743963, 0.141, 0.117, 0, 0.163, 0.596
6YmX8SDySkBPnvWiGF7AqU, 0.695, 0.597, 0.9906906881296446, 0.349, 0.213, 0.0214, 0.503, 0.572
5CdJveJgiGXoGwDFqF6afp, 0.697, 0.608, 0.9914751422135096, 0.0463, 0.0295, 0, 0.276, 0.725
25A8i72XtefbWTuva6aUiQ, 0.366, 0.951, 0.9940223913696754, 0.0634, 0.000818, 0.227, 0.439, 0.405
34tFidHrETMAjsiK87WVVW, 0.426, 0.9, 0.9959852393611802, 0.047, 0.012, 0.000735, 0.69, 0.42
5GLW3IBX8Nhsup4bBLyGxa, 0.642, 0.54, 0.9941977802303474, 0.0761, 0.0222, 0, 0.303, 0.579
45WkcBtgPS8xulUwEg63X1, 0.622, 0.375, 0.9934352497540664, 0.208, 0.469, 1.28e-05, 0.185, 0.357
1unBUyjeQUDiJ8N89XiDrr, 0.673, 0.627, 0.9931927198451684, 0.0377, 0.136, 0.424, 0.366, 0.761
18N9hZG0MZryxpB4H36IyP, 0.246, 0.379, 0.9949335913098853, 0.0323, 0.0293, 0, 0.0945, 0.384
1om5SLZiUA9DVEnjcZBBzA, 0.665, 0.827, 0.9959605753026483, 0.0348, 0.0127, 0.000762, 0.0815, 0.705
2Y28HmBMyRrCgL0PTbkP7O, 0.821, 0.666, 0.9936873712412825, 0.0469, 0.649, 0.0288, 0.114, 0.695
348AV1sJCCycEVnORjId72, 0.602, 0.178, 0.9913764859793815, 0.0349, 0.897, 3.84e-05, 0.101, 0.0933
6qPr2b9A2aw4n0rbDoUFUg, 0.446, 0.255, 0.9910832577279456, 0.0348, 0.897, 0, 0.0827, 0.358
0NeJjNlprGfZpeX2LQuN6c, 0.658, 0.179, 0.9915505046145795, 0.0448, 0.689, 0, 0.17, 0.191
3QpAo1aiTUVgsQBR8KmNHO, 0.784, 0.51, 0.9945101916384192, 0.0405, 0.0667, 0, 0.0773, 0.526
7rWGO6nfsDwHTqYrHP9eSh, 0.331, 0.748, 0.9930447354939764, 0.0568, 1.28e-05, 6.65e-05, 0.166, 0.338
7yeWt7sq2oRlEZWv880u9E, 0.593, 0.499, 0.9920143259375285, 0.0441, 0.161, 0.0885, 0.256, 0.548
19AE85xII1CHMeGoDmlmlB, 0.524, 0.365, 0.9897897648804898, 0.0437, 0.4, 0.000435, 0.108, 0.592
5sWF1EZGm727f3b620vkbC, 0.469, 0.392, 0.9918204390329576, 0.0418, 0.83, 0.0277, 0.0937, 0.322
2GiEQ8fEFWpeuV3mYozqjm, 0.813, 0.639, 0.9895746394810717, 0.0728, 0.0304, 1.43e-06, 0.166, 0.915
58ge6dfP91o9oXMzq3XkIS, 0.52, 0.852, 0.9949760682995793, 0.0543, 0.00237, 5.79e-05, 0.0733, 0.234
2Swpr4UiCfYUl1wbxrduBs, 0.452, 0.149, 0.9887250996871918, 0.0378, 0.987, 0.304, 0.165, 0.389
4Wi6OrpIzvG0dRHN8pVuTs, 0.399, 0.467, 0.9909359584894907, 0.0284, 0.303, 0.0186, 0.124, 0.525
0REpdMWarGMJjEdkNj5krA, 0.542, 0.523, 0.9943032875918454, 0.026, 0.352, 0.121, 0.366, 0.456
0pSL27waKpGcywLYWb7UDA, 0.367, 0.446, 0.9926000973276635, 0.0332, 0.619, 0.772, 0.346, 0.0503
1rJi8cf8OWsrX4CqBnMSoQ, 0.441, 0.568, 0.9929433388089004, 0.0298, 0.326, 0, 0.368, 0.721
1vzuPOY4CZnFcKpDEuqh8m, 0.72, 0.168, 0.9907228884282836, 0.0308, 0.871, 0.504, 0.156, 0.216
3sTN90bIP2cJ1783ctHykO, 0.625, 0.763, 0.9955714312680323, 0.129, 0.147, 0.0106, 0.214, 0.721
1tDWVeCR9oWGX8d5J9rswk, 0.359, 0.577, 0.9915929816042734, 0.0397, 0.0589, 0.751, 0.0686, 0.141
51uWHS0mjtKgpkTQ05AEiY, 0.838, 0.439, 0.9936031023746313, 0.358, 0.142, 0.00889, 0.115, 0.521
50PnHvfptzeN6QqqrPrn1C, 0.602, 0.477, 0.9935489784684084, 0.0243, 0.622, 0.288, 0.115, 0.409
1hQFF33xi8ruavZNyovtUN, 0.737, 0.495, 0.9897534539054288, 0.027, 0.0588, 9.12e-06, 0.0542, 0.967
1kTEvUAboeslZmTwiEmxvD, 0.374, 0.273, 0.9911743777219667, 0.0294, 0.545, 0.211, 0.0803, 0.0363
3FyMjakLAbH7kqHr4D0876, 0.765, 0.598, 0.9921924552491486, 0.0821, 0.389, 6.89e-05, 0.112, 0.936
05xA64s3UzOOmAnh9SIIjn, 0.749, 0.399, 0.9938387811561593, 0.0393, 0.261, 0.0126, 0.0949, 0.816
5WMhpLRaMoH863aVSowcPG, 0.677, 0.742, 0.9923541418550805, 0.0353, 0.898, 0.827, 0.13, 0.967
5bj2XmbAU0WCGI14P4LsON, 0.656, 0.594, 0.9925117177845905, 0.0517, 0.203, 0.261, 0.376, 0.697
0leEabDXW1sQQ41DFQ4E6K, 0.443, 0.449, 0.9938620749892173, 0.0383, 0.579, 0, 0.192, 0.254
3REPEslblSsgtY427PdubY, 0.507, 0.852, 0.9924473171873124, 0.146, 0.00597, 0.00711, 0.306, 0.439
0GqkFzrmgujTMyGd01nCR5, 0.756, 0.549, 0.9936353026732704, 0.0475, 0.705, 0.0141, 0.26, 0.513
41MeQZ4xHRLtPZQ50L2msF, 0.463, 0.519, 0.9928864744517294, 0.0418, 0.798, 0.0328, 0.103, 0.325
3M8iVkNnQoxOUYb8PiaqHk, 0.933, 0.153, 0.9876254937443067, 0.073, 0.524, 0.000101, 0.102, 0.938
5TGdfYCmZtLcWoBXpuglHo, 0.668, 0.0556, 0.9899946135888527, 0.0811, 0.904, 0.00281, 0.0752, 0.165
1X9P7xFs5c4h3JyZykA4zx, 0.552, 0.321, 0.9922013617147296, 0.0431, 0.639, 0.00027, 0.0727, 0.567
03FprOEWxZv5KIdrHHtAD5, 0.482, 0.212, 0.9876967454689549, 0.0353, 0.8, 1.51e-06, 0.159, 0.615
09p5g2gI4mz8NZaPrY1xbH, 0.679, 0.482, 0.9923274224583375, 0.0593, 0.31, 0.0357, 0.369, 0.361
2ExI2HJwAPqXs2eWfHb1uX, 0.551, 0.448, 0.9912627572650395, 0.0311, 0.856, 0.221, 0.307, 0.662
6gdTVZdQcVN54ynCk38l5U, 0.534, 0.346, 0.9907681058689256, 0.0292, 0.854, 0.742, 0.0353, 0.45
3nVZbbmFgFHk0VTnwWA3nG, 0.558, 0.794, 0.9944690848741995, 0.0507, 0.428, 0, 0.394, 0.502
45cbPNzKF4YsMDdzYaXLDd, 0.458, 0.421, 0.9912620721523027, 0.0794, 0.638, 0.00181, 0.388, 0.378
6bqB7idfAnJVisSMQA1mZQ, 0.212, 0.186, 0.9874761391676408, 0.05, 0.92, 0.00024, 0.116, 0.51
5VETCvX0BpeIEG9cxdqS5E, 0.639, 0.491, 0.9907386460212345, 0.464, 0.422, 0.000414, 0.894, 0.604
7bsYIRvIUztsOGVn2iW1ZT, 0.658, 0.889, 0.9960921169481523, 0.0455, 0.148, 0, 0.0636, 0.837
57q6BgYP4gN6hPQViCB3um, 0.655, 0.869, 0.9960201801107672, 0.212, 0.141, 2.32e-05, 0.312, 0.0818
0GUaalNOmskFc8dhlVsmK2, 0.658, 0.619, 0.9914223885327605, 0.0269, 0.437, 0.908, 0.369, 0.421
33c6guOC7P87a0ZrCFjDEn, 0.512, 0.642, 0.9922438387044236, 0.0287, 0.343, 0.16, 0.28, 0.635
0lu5Irhoh5R1CCnz6mviWD, 0.728, 0.354, 0.9909722694645516, 0.0287, 0.774, 0.0116, 0.132, 0.212
5h5BrNPFvc4IXfCgnZJ2lT, 0.738, 0.369, 0.9924651301184745, 0.209, 0.31, 0.00706, 0.366, 0.342
7rD27QLkyvz2o4sjXqC2LC, 0.64, 0.915, 0.9933523511128894, 0.365, 0.0665, 0.736, 0.109, 0.369
4dwNcnCoPnz1x83AWu1kAa, 0.422, 0.369, 0.9921451824702956, 0.0303, 0.898, 0.0258, 0.134, 0.151
2weDkGIMFWvWK908lBUC2s, 0.283, 0.683, 0.9956330914143623, 0.0303, 0.0557, 0.846, 0.529, 0.308
2oLwDI8tZUOh6SmTMRRfKs, 0.772, 0.586, 0.9918464733169635, 0.301, 0.0234, 0.000722, 0.0562, 0.643
6LzTV7V5ZYhpodofZhqg9s, 0.617, 0.0178, 0.985100168195725, 0.039, 0.989, 0.841, 0.0905, 0.129
1MrlEIrhYErisWifaabP7h, 0.804, 0.618, 0.9924774621477406, 0.114, 0.616, 0.00167, 0.513, 0.564
6chB2Bg2PuloFyeMrYjUWx, 0.41, 0.831, 0.9914586995078215, 0.0644, 0.00238, 0.754, 0.0918, 0.252
5YwuJotHN5IwK5Brb25nwe, 0.791, 0.616, 0.9932160136782264, 0.0654, 0.158, 0.554, 0.775, 0.307
0UlwTmT01jdFp3BaofARtU, 0.593, 0.693, 0.9919629424822536, 0.0271, 0.0245, 9.54e-06, 0.0433, 0.917
390VumD1uSnfGvyB0NmjKe, 0.339, 0.381, 0.9900514779460237, 0.0412, 0.664, 8.39e-05, 0.11, 0.282
3ydWs5TKe7lwI93B3ujDBA, 0.674, 0.836, 0.9942587552639404, 0.187, 0.663, 0, 0.0905, 0.961
0r19ZjxclEZ5OUUf3XZCnI, 0.308, 0.0251, 0.9794322305225245, 0.0325, 0.987, 0.00321, 0.114, 0.214
3A4cpTBPaIQdtPFb5JxtaX, 0.559, 0.733, 0.9951178866361383, 0.171, 0.314, 0, 0.284, 0.611
4wmy5LpgVjtT3SW5CG6oVN, 0.665, 0.683, 0.9914388312384487, 0.0419, 0.459, 0, 0.579, 0.758
4dwrL3Z5U2RZ6MZiKE2PgL, 0.648, 0.751, 0.9931153021058875, 0.0806, 0.0182, 0.000401, 0.0418, 0.863
2VqKx3HH8gaZPabNWYvksy, 0.705, 0.433, 0.9923452353894995, 0.204, 0.388, 0.134, 0.0841, 0.602
4o9P5n82PZMvnrV9emDIWs, 0.541, 0.754, 0.9945053958492605, 0.0297, 0.184, 0.0053, 0.171, 0.536
0cZMO6bA9P2s4BfplN2oVZ, 0.435, 0.159, 0.9862518427066219, 0.0351, 0.848, 0.159, 0.114, 0.133
